occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/5e5d8826-92c4-4274-a6f9-3db6fca9eadc,follow health and safety precautions in social care practices
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/5f343989-4871-419a-9dca-52fc653dc54e,plan social service process
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/644209ac-8452-4e81-959a-2b10050023cc,promote social change
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/6b85a3ef-4518-42e1-84ff-55ff13c2641f,advocate for social service users
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/6d80a4cb-cad2-435c-b899-e0e91fda07d6,prevent social problems
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/72cde4b2-b2ee-41b2-a72f-ab3a970c0b8f,make legislation transparent for users of social services
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/758a4e08-3133-4dd5-893e-b4067a67344f,negotiate with social service users
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/7838b15f-1beb-4da3-b4f2-22d8ae6e9079,promote service users' rights
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/7a63f944-6948-4ae4-9c1f-d08e492535c9,apply person-centred care
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/8d927aab-9202-4c02-9f39-5d478458f25c,assess social service users' situation
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/996243ee-543f-4c36-a31a-e0f2403c0c5d,relate empathetically
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/9fcf9918-fdef-49c3-aedc-518eb1e7e1f5,comply with legislation related to health care
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de,listen actively
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/a4d46d86-9de5-4734-881c-5b2059b9fccf,manage social crisis
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/a762f4cd-b6bb-419b-834a-71f3ed367e5c,manage ethical issues within social services
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/a95e0f9f-726e-4b0a-97c5-fa7a9d40ae8f,review social service plan
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/a9661351-4d11-477e-9f8c-e22dab6596d6,apply decision making within social work
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/aa238394-8126-4ada-be2f-9dfe065cf314,adhere to organisational guidelines
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/afa3b020-a48c-45a8-a2ff-77d0b9df5381,apply holistic approach within social services
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/b4910ea9-578d-4767-bd68-00a315a64e09,evaluate older adults' ability to take care of themselves
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/b55f61a4-5f9e-4741-ba95-9ac04b64119b,work in a multicultural environment in health care
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/bc401d18-9bea-4300-90fd-22bfa286bd77,apply socially just working principles
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/bcd2ce08-ba12-4d66-865f-f4ba36419707,promote inclusion
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/bd17a64e-a9bd-439d-9b87-01c6bb1b7e09,maintain records of work with service users
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/bf5d77ad-e18c-48d8-83f0-bc79c011c74a,develop professional network
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/c3da8380-7049-4159-af65-3eff63ed9caf,negotiate with social service stakeholders
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/c65795f8-69cc-47e0-9ba0-427671c965e6,report on social development
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/cd195aad-29dd-43f5-a5be-e6994d83215b,undertake continuous professional development in social work
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60,have computer literacy
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/d15f8745-28f8-4abf-a7b6-6cb8a304efd2,tolerate stress
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/d3eccb86-f02d-4950-bfbd-20b9510774a1,apply organisational techniques
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/d93f9e29-9740-4231-8486-13d377b99f05,develop a collaborative therapeutic relationship
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/e23c32a2-eff1-4d77-b2b0-724a3a600a95,refer social service users
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/e55e230e-c308-426d-a536-06176db2a651,organise social work packages
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/e8828961-9e8e-471f-bd24-0673a7e844ef,communicate with social service users
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/eaa7af7e-0a6f-4383-9d19-05dec9abed36,counsel on end-of-life care
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/eba85523-6ad2-4cd9-9b27-a0b6a39b8cfa,work in multidisciplinary health teams
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/ee4a78d4-af84-42df-8ca0-039c0999e87c,consider social impact of actions on service users
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/f2f2cd3b-6afd-482e-80af-5823250ef0b8,cooperate at inter-professional level
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/f90d4810-8bac-4e5e-b870-3e35a4138ff7,accept own accountability
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/fbdfc3bf-56a0-4454-a17d-2f513fe57b53,manage stress in the work place
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,palliative care social worker,essential,skill/competence,http://data.europa.eu/esco/skill/fdb44237-c0b0-4924-9439-911332e0d884,build helping relationship with social service users
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,knowledge,http://data.europa.eu/esco/skill/1585fc98-bfe4-461f-97fc-734055a2c3ce,characteristics of products
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,knowledge,http://data.europa.eu/esco/skill/2aff15fb-1c24-42b5-89ca-17696df25370,chemical products
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,knowledge,http://data.europa.eu/esco/skill/756ae350-9e1f-4cb9-9c27-6bd99806dadc,sales promotion techniques
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,knowledge,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,product comprehension
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,knowledge,http://data.europa.eu/esco/skill/fb3bc9b5-2297-4bba-85b1-60f696a92db8,characteristics of services
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00,guarantee customer satisfaction
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127,communicate with customers
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/0e1fe34b-f4e7-4642-8c8b-5a05ac3438e5,manage schedule of tasks
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/13e2378e-0d10-450d-843a-b3592575826e,implement marketing strategies
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9,ensure compliance with legal requirements
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/2206af0c-3deb-48c5-a544-b9983d347da3,answer requests for quotation
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/2239694b-771a-4586-8b54-2794e361a9ae,maintain relationship with customers
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/50181a4b-1cfd-4fbd-ac9a-c1a494b9c5d0,implement customer follow-up
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/6d97bf55-6fb6-4795-8282-3ef915ae0bb8,prospect new customers
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/7f783956-f734-4d56-85de-10f0c1706f8a,record customers' personal data
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/81513fdf-5ea9-4375-9bc4-67ad959ac5de,contact customers
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/8b7409b0-e18e-4dfc-9ad9-8ddbcce38849,keep records of customer interaction
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/97b246e3-4f45-4708-9734-cd3158d868cf,demonstrate motivation for sales
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/9889b795-d755-41b2-8afd-2e3c87a65a38,use customer relationship management software
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/b0565bd9-29c8-42f6-b174-702970fc2f4f,produce sales reports
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/b7c8f418-08d5-45d6-b697-ab26c6ecbfb4,ensure client orientation
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/b99aa3b8-0066-46b2-a027-30afae444ad8,implement sales strategies
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/c32ad607-0c4d-4e34-b73f-668298f7bf13,apply technical communication skills
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/cace7a77-38b7-4cdf-8171-e17692bef5f6,respond to customers' inquiries
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/cf22d572-a77f-410d-83e4-3a627cc8df77,supervise sales activities
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60,have computer literacy
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/de7b8c6c-9ed4-4776-924c-4265dd1d9cde,demonstrate products' features
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/debb8d81-ed7f-447d-853a-5d107fda6fcf,provide customer follow-up services
http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,technical sales representative in chemical products,essential,skill/competence,http://data.europa.eu/esco/skill/f4d3a8ff-2db1-4015-aa28-d4564afef3fd,keep records on sales
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,,http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143,digital communication and collaboration
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/5753e2ca-8934-45d3-8e52-3877d373239d,diplomatic principles
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61,corporate social responsibility
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6,market research
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/9194696f-8a5a-4f7b-bf8a-a680da41c320,forming of public opinion
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2,strategic planning
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/aa56a80c-b4d5-495c-9c15-70b5a7933911,rhetoric
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/b17f4305-741a-4a1c-8fe8-6f11cb3d5c0a,business communication
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/d80f7a28-1e75-4247-9104-de8e5f909f0a,reputation management
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528,corporate sustainability
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,knowledge,http://data.europa.eu/esco/skill/fe30a4b0-1a99-4fc7-afff-b162b8c834ba,communication principles
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/089bab26-a854-40fb-8c04-5be4f693315a,integrate strategic foundation in daily performance
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c,prepare presentation material
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/25a7fc25-f2fc-4bfd-9999-943c03d53372,protect client interests
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/2691f4d8-d090-423f-afd7-9e721f562e8d,advise on public relations
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/2e046d83-a38a-453c-a26d-64114ed2e036,organise press conferences
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/3c834f6e-523a-49ee-8ed1-e073e28ae6fe,develop communications strategies
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,use different communication channels
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/4d313147-b39d-413f-a5e2-b12d5f0dc9e6,give interviews to media
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/5fd5c985-eaaa-47aa-8314-62359c54505a,develop digital content
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/7053c54a-994e-4b87-865d-a520b5c401c7,establish relationship with the media
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/7800332c-a8eb-4792-8d72-50d509616154,draft press releases
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/7edc05fe-378b-4c9e-bbb2-e5a29c5a845f,perform public relations
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/c606cb12-9c63-4d2d-a58a-934b1dd3a0a8,develop public relations strategies
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/ce5b1446-b5e3-4f05-a5ac-83f2ee142a44,analyse external factors of companies
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/d952e003-b5af-4a8a-9d32-921d34dc4907,advise on public image
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/eade4171-3d57-4fb2-9518-44d5a1da4ff5,build trust
http://data.europa.eu/esco/occupation/c0489e22-6a1b-4e52-974a-eb71bbb42134,public relations officer,essential,skill/competence,http://data.europa.eu/esco/skill/fd446407-b08e-49da-b8e3-7e7c79618c3f,conduct public presentations
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,knowledge,http://data.europa.eu/esco/skill/3556c075-eee0-4549-b730-48ae70cb5af9,funding methods
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,knowledge,http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1,financial statements
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,knowledge,http://data.europa.eu/esco/skill/509909a2-4a8f-4ead-8ad0-968df63b77cc,social media marketing techniques
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,knowledge,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2,financial management
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,knowledge,http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61,corporate social responsibility
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,knowledge,http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1,financial analysis
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/2111dff8-f830-46ad-80ce-7885893b3134,coordinate events
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,manage budgets
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/2313b15d-a9a7-4830-9bcc-fd7df79d842b,enforce financial policies
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,analyse market financial trends
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,strive for company growth
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,manage staff
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/496932f1-0b6b-4f73-9432-d95c7ddcd43b,recruit employees
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/526a0eaa-2bee-4e80-989f-cb36f9fbee47,perform fundraising activities
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/56ff27ef-2565-45bf-a70c-f06d78d2a480,create a financial plan
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/66fda9e5-f9f7-4342-b4f1-23355bcdd0b9,develop promotional tools
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/79c36c91-28a5-44b7-ab9b-7093b2d4b21e,advise on financial matters
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/8a43795b-bb38-4f29-91df-a6c92ad4643c,analyse financial performance of a company
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/906c9e66-bdee-4f8e-93d7-88d9fcf39a0a,fix meetings
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/be0b7d07-ffc4-42b6-9f9c-1c643eb81a90,manage fundraising activities
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/bf5d77ad-e18c-48d8-83f0-bc79c011c74a,develop professional network
http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82,fundraising manager,essential,skill/competence,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,perform project management
